standard_job,standard_category,month,month_index,skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
大模型算法工程师,AI算法,2025-08,9,机器学习算法优化,new,先上升后稳定,2,0.2836,1
大模型算法工程师,AI算法,2025-09,10,机器学习算法优化,new,先上升后稳定,2,0.3308,1
大模型算法工程师,AI算法,2025-10,11,机器学习算法优化,new,先上升后稳定,3,0.3699,1
大模型算法工程师,AI算法,2025-11,12,机器学习算法优化,new,先上升后稳定,3,0.3737,1
大模型算法工程师,AI算法,2025-12,13,机器学习算法优化,new,先上升后稳定,3,0.3713,1
大模型算法工程师,AI算法,2026-01,14,机器学习算法优化,new,先上升后稳定,4,0.3927,2
大模型算法工程师,AI算法,2026-02,15,机器学习算法优化,new,先上升后稳定,3,0.3454,1
大模型算法工程师,AI算法,2026-03,16,机器学习算法优化,new,先上升后稳定,3,0.3465,1
大模型算法工程师,AI算法,2026-04,17,机器学习算法优化,new,先上升后稳定,3,0.3136,1
大模型算法工程师,AI算法,2026-05,18,机器学习算法优化,new,先上升后稳定,5,0.3769,2
大模型算法工程师,AI算法,2026-06,19,机器学习算法优化,new,先上升后稳定,4,0.3741,1
大模型算法工程师,AI算法,2026-07,20,机器学习算法优化,new,先上升后稳定,4,0.3261,1
大模型算法工程师,AI算法,2024-12,1,FAISS,new,持续上升,2,0.0827,0
大模型算法工程师,AI算法,2025-01,2,FAISS,new,持续上升,1,0.1016,0
大模型算法工程师,AI算法,2025-02,3,FAISS,new,持续上升,1,0.1019,0
大模型算法工程师,AI算法,2025-03,4,FAISS,new,持续上升,1,0.1231,0
大模型算法工程师,AI算法,2025-04,5,FAISS,new,持续上升,2,0.1442,0
大模型算法工程师,AI算法,2025-05,6,FAISS,new,持续上升,2,0.1438,0
大模型算法工程师,AI算法,2025-06,7,FAISS,new,持续上升,2,0.1523,0
大模型算法工程师,AI算法,2025-07,8,FAISS,new,持续上升,2,0.1839,0
大模型算法工程师,AI算法,2025-08,9,FAISS,new,持续上升,2,0.2054,0
大模型算法工程师,AI算法,2025-09,10,FAISS,new,持续上升,2,0.2175,0
大模型算法工程师,AI算法,2025-10,11,FAISS,new,持续上升,3,0.2313,1
大模型算法工程师,AI算法,2025-11,12,FAISS,new,持续上升,3,0.2542,1
大模型算法工程师,AI算法,2025-12,13,FAISS,new,持续上升,3,0.2505,1
大模型算法工程师,AI算法,2026-01,14,FAISS,new,持续上升,4,0.2734,1
大模型算法工程师,AI算法,2026-02,15,FAISS,new,持续上升,3,0.2846,1
大模型算法工程师,AI算法,2026-03,16,FAISS,new,持续上升,3,0.3104,1
大模型算法工程师,AI算法,2026-04,17,FAISS,new,持续上升,3,0.3384,1
大模型算法工程师,AI算法,2026-05,18,FAISS,new,持续上升,5,0.3311,2
大模型算法工程师,AI算法,2026-06,19,FAISS,new,持续上升,4,0.3689,1
大模型算法工程师,AI算法,2026-07,20,FAISS,new,持续上升,4,0.3568,1
大模型算法工程师,AI算法,2024-12,1,图像生成模型,new,持续上升,2,0.0957,0
大模型算法工程师,AI算法,2025-01,2,图像生成模型,new,持续上升,1,0.1054,0
大模型算法工程师,AI算法,2025-02,3,图像生成模型,new,持续上升,1,0.1182,0
大模型算法工程师,AI算法,2025-03,4,图像生成模型,new,持续上升,1,0.1269,0
大模型算法工程师,AI算法,2025-04,5,图像生成模型,new,持续上升,2,0.1454,0
大模型算法工程师,AI算法,2025-05,6,图像生成模型,new,持续上升,2,0.1560,0
大模型算法工程师,AI算法,2025-06,7,图像生成模型,new,持续上升,2,0.1479,0
大模型算法工程师,AI算法,2025-07,8,图像生成模型,new,持续上升,2,0.1796,0
大模型算法工程师,AI算法,2025-08,9,图像生成模型,new,持续上升,2,0.1871,0
大模型算法工程师,AI算法,2025-09,10,图像生成模型,new,持续上升,2,0.1773,0
大模型算法工程师,AI算法,2025-10,11,图像生成模型,new,持续上升,3,0.2094,1
大模型算法工程师,AI算法,2025-11,12,图像生成模型,new,持续上升,3,0.2204,1
大模型算法工程师,AI算法,2025-12,13,图像生成模型,new,持续上升,3,0.2272,1
大模型算法工程师,AI算法,2026-01,14,图像生成模型,new,持续上升,4,0.2510,1
大模型算法工程师,AI算法,2026-02,15,图像生成模型,new,持续上升,3,0.2561,1
大模型算法工程师,AI算法,2026-03,16,图像生成模型,new,持续上升,3,0.2595,1
大模型算法工程师,AI算法,2026-04,17,图像生成模型,new,持续上升,3,0.2506,1
大模型算法工程师,AI算法,2026-05,18,图像生成模型,new,持续上升,5,0.2772,1
大模型算法工程师,AI算法,2026-06,19,图像生成模型,new,持续上升,4,0.2803,1
大模型算法工程师,AI算法,2026-07,20,图像生成模型,new,持续上升,4,0.3260,1
大模型算法工程师,AI算法,2024-12,1,大规模语言模型训练,new,先上升后稳定,2,0.0910,0
大模型算法工程师,AI算法,2025-01,2,大规模语言模型训练,new,先上升后稳定,1,0.1123,0
大模型算法工程师,AI算法,2025-02,3,大规模语言模型训练,new,先上升后稳定,1,0.1332,0
大模型算法工程师,AI算法,2025-03,4,大规模语言模型训练,new,先上升后稳定,1,0.1578,0
大模型算法工程师,AI算法,2025-04,5,大规模语言模型训练,new,先上升后稳定,2,0.1610,0
大模型算法工程师,AI算法,2025-05,6,大规模语言模型训练,new,先上升后稳定,2,0.2035,0
大模型算法工程师,AI算法,2025-06,7,大规模语言模型训练,new,先上升后稳定,2,0.2231,0
大模型算法工程师,AI算法,2025-07,8,大规模语言模型训练,new,先上升后稳定,2,0.2511,1
大模型算法工程师,AI算法,2025-08,9,大规模语言模型训练,new,先上升后稳定,2,0.2490,0
大模型算法工程师,AI算法,2025-09,10,大规模语言模型训练,new,先上升后稳定,2,0.2613,1
大模型算法工程师,AI算法,2025-10,11,大规模语言模型训练,new,先上升后稳定,3,0.2583,1
大模型算法工程师,AI算法,2025-11,12,大规模语言模型训练,new,先上升后稳定,3,0.2438,1
大模型算法工程师,AI算法,2025-12,13,大规模语言模型训练,new,先上升后稳定,3,0.2795,1
大模型算法工程师,AI算法,2026-01,14,大规模语言模型训练,new,先上升后稳定,4,0.2888,1
大模型算法工程师,AI算法,2026-02,15,大规模语言模型训练,new,先上升后稳定,3,0.3185,1
大模型算法工程师,AI算法,2026-03,16,大规模语言模型训练,new,先上升后稳定,3,0.2662,1
大模型算法工程师,AI算法,2026-04,17,大规模语言模型训练,new,先上升后稳定,3,0.3110,1
大模型算法工程师,AI算法,2026-05,18,大规模语言模型训练,new,先上升后稳定,5,0.2945,1
大模型算法工程师,AI算法,2026-06,19,大规模语言模型训练,new,先上升后稳定,4,0.3002,1
大模型算法工程师,AI算法,2026-07,20,大规模语言模型训练,new,先上升后稳定,4,0.2645,1
大模型算法工程师,AI算法,2024-12,1,生成式模型训练,new,先上升后稳定,2,0.0952,0
大模型算法工程师,AI算法,2025-01,2,生成式模型训练,new,先上升后稳定,1,0.1174,0
大模型算法工程师,AI算法,2025-02,3,生成式模型训练,new,先上升后稳定,1,0.1294,0
大模型算法工程师,AI算法,2025-03,4,生成式模型训练,new,先上升后稳定,1,0.1655,0
大模型算法工程师,AI算法,2025-04,5,生成式模型训练,new,先上升后稳定,2,0.1795,0
大模型算法工程师,AI算法,2025-05,6,生成式模型训练,new,先上升后稳定,2,0.2063,0
大模型算法工程师,AI算法,2025-06,7,生成式模型训练,new,先上升后稳定,2,0.2370,0
大模型算法工程师,AI算法,2025-07,8,生成式模型训练,new,先上升后稳定,2,0.2280,0
大模型算法工程师,AI算法,2025-08,9,生成式模型训练,new,先上升后稳定,2,0.2569,1
大模型算法工程师,AI算法,2025-09,10,生成式模型训练,new,先上升后稳定,2,0.2985,1
大模型算法工程师,AI算法,2025-10,11,生成式模型训练,new,先上升后稳定,3,0.3147,1
大模型算法工程师,AI算法,2025-11,12,生成式模型训练,new,先上升后稳定,3,0.3174,1
大模型算法工程师,AI算法,2025-12,13,生成式模型训练,new,先上升后稳定,3,0.3578,1
大模型算法工程师,AI算法,2026-01,14,生成式模型训练,new,先上升后稳定,4,0.3233,1
大模型算法工程师,AI算法,2026-02,15,生成式模型训练,new,先上升后稳定,3,0.3125,1
大模型算法工程师,AI算法,2026-03,16,生成式模型训练,new,先上升后稳定,3,0.3583,1
大模型算法工程师,AI算法,2026-04,17,生成式模型训练,new,先上升后稳定,3,0.3432,1
大模型算法工程师,AI算法,2026-05,18,生成式模型训练,new,先上升后稳定,5,0.3660,2
大模型算法工程师,AI算法,2026-06,19,生成式模型训练,new,先上升后稳定,4,0.3493,1
大模型算法工程师,AI算法,2026-07,20,生成式模型训练,new,先上升后稳定,4,0.3729,1
大模型算法工程师,AI算法,2024-12,1,Agent Workflow,new,后期突增,2,0.0641,0
大模型算法工程师,AI算法,2025-01,2,Agent Workflow,new,后期突增,1,0.0656,0
大模型算法工程师,AI算法,2025-02,3,Agent Workflow,new,后期突增,1,0.0814,0
大模型算法工程师,AI算法,2025-03,4,Agent Workflow,new,后期突增,1,0.0777,0
大模型算法工程师,AI算法,2025-04,5,Agent Workflow,new,后期突增,2,0.0712,0
大模型算法工程师,AI算法,2025-05,6,Agent Workflow,new,后期突增,2,0.0739,0
大模型算法工程师,AI算法,2025-06,7,Agent Workflow,new,后期突增,2,0.0486,0
大模型算法工程师,AI算法,2025-07,8,Agent Workflow,new,后期突增,2,0.0835,0
大模型算法工程师,AI算法,2025-08,9,Agent Workflow,new,后期突增,2,0.0850,0
大模型算法工程师,AI算法,2025-09,10,Agent Workflow,new,后期突增,2,0.0626,0
大模型算法工程师,AI算法,2025-10,11,Agent Workflow,new,后期突增,3,0.0807,0
大模型算法工程师,AI算法,2025-11,12,Agent Workflow,new,后期突增,3,0.0943,0
大模型算法工程师,AI算法,2025-12,13,Agent Workflow,new,后期突增,3,0.1101,0
大模型算法工程师,AI算法,2026-01,14,Agent Workflow,new,后期突增,4,0.1307,1
大模型算法工程师,AI算法,2026-02,15,Agent Workflow,new,后期突增,3,0.1502,0
大模型算法工程师,AI算法,2026-03,16,Agent Workflow,new,后期突增,3,0.1834,1
大模型算法工程师,AI算法,2026-04,17,Agent Workflow,new,后期突增,3,0.1966,1
大模型算法工程师,AI算法,2026-05,18,Agent Workflow,new,后期突增,5,0.2165,1
大模型算法工程师,AI算法,2026-06,19,Agent Workflow,new,后期突增,4,0.2198,1
大模型算法工程师,AI算法,2026-07,20,Agent Workflow,new,后期突增,4,0.2321,1
大模型算法工程师,AI算法,2024-12,1,Posttrain,new,先上升后稳定,2,0.0794,0
大模型算法工程师,AI算法,2025-01,2,Posttrain,new,先上升后稳定,1,0.1052,0
大模型算法工程师,AI算法,2025-02,3,Posttrain,new,先上升后稳定,1,0.1172,0
大模型算法工程师,AI算法,2025-03,4,Posttrain,new,先上升后稳定,1,0.1520,0
大模型算法工程师,AI算法,2025-04,5,Posttrain,new,先上升后稳定,2,0.1545,0
大模型算法工程师,AI算法,2025-05,6,Posttrain,new,先上升后稳定,2,0.1753,0
大模型算法工程师,AI算法,2025-06,7,Posttrain,new,先上升后稳定,2,0.1981,0
大模型算法工程师,AI算法,2025-07,8,Posttrain,new,先上升后稳定,2,0.2380,0
大模型算法工程师,AI算法,2025-08,9,Posttrain,new,先上升后稳定,2,0.2509,1
大模型算法工程师,AI算法,2025-09,10,Posttrain,new,先上升后稳定,2,0.2584,1
大模型算法工程师,AI算法,2025-10,11,Posttrain,new,先上升后稳定,3,0.2903,1
大模型算法工程师,AI算法,2025-11,12,Posttrain,new,先上升后稳定,3,0.3103,1
大模型算法工程师,AI算法,2025-12,13,Posttrain,new,先上升后稳定,3,0.3199,1
大模型算法工程师,AI算法,2026-01,14,Posttrain,new,先上升后稳定,4,0.3193,1
大模型算法工程师,AI算法,2026-02,15,Posttrain,new,先上升后稳定,3,0.3551,1
大模型算法工程师,AI算法,2026-03,16,Posttrain,new,先上升后稳定,3,0.3422,1
大模型算法工程师,AI算法,2026-04,17,Posttrain,new,先上升后稳定,3,0.3178,1
大模型算法工程师,AI算法,2026-05,18,Posttrain,new,先上升后稳定,5,0.3148,2
大模型算法工程师,AI算法,2026-06,19,Posttrain,new,先上升后稳定,4,0.3327,1
大模型算法工程师,AI算法,2026-07,20,Posttrain,new,先上升后稳定,4,0.3097,1
大模型算法工程师,AI算法,2024-12,1,Go,traditional,持续上升,2,0.1823,0
大模型算法工程师,AI算法,2025-01,2,Go,traditional,持续上升,1,0.1955,0
大模型算法工程师,AI算法,2025-02,3,Go,traditional,持续上升,1,0.2016,0
大模型算法工程师,AI算法,2025-03,4,Go,traditional,持续上升,1,0.2143,0
大模型算法工程师,AI算法,2025-04,5,Go,traditional,持续上升,2,0.2210,0
大模型算法工程师,AI算法,2025-05,6,Go,traditional,持续上升,2,0.2446,0
大模型算法工程师,AI算法,2025-06,7,Go,traditional,持续上升,2,0.2512,1
大模型算法工程师,AI算法,2025-07,8,Go,traditional,持续上升,2,0.2451,0
大模型算法工程师,AI算法,2025-08,9,Go,traditional,持续上升,2,0.2689,1
大模型算法工程师,AI算法,2025-09,10,Go,traditional,持续上升,2,0.2562,1
大模型算法工程师,AI算法,2025-10,11,Go,traditional,持续上升,3,0.2994,1
大模型算法工程师,AI算法,2025-11,12,Go,traditional,持续上升,3,0.2761,1
大模型算法工程师,AI算法,2025-12,13,Go,traditional,持续上升,3,0.2935,1
大模型算法工程师,AI算法,2026-01,14,Go,traditional,持续上升,4,0.3434,1
大模型算法工程师,AI算法,2026-02,15,Go,traditional,持续上升,3,0.3110,1
大模型算法工程师,AI算法,2026-03,16,Go,traditional,持续上升,3,0.3334,1
大模型算法工程师,AI算法,2026-04,17,Go,traditional,持续上升,3,0.3516,1
大模型算法工程师,AI算法,2026-05,18,Go,traditional,持续上升,5,0.3625,2
大模型算法工程师,AI算法,2026-06,19,Go,traditional,持续上升,4,0.3996,2
大模型算法工程师,AI算法,2026-07,20,Go,traditional,持续上升,4,0.4144,2
大模型算法工程师,AI算法,2024-12,1,RL,traditional,持续下降,2,0.3581,1
大模型算法工程师,AI算法,2025-01,2,RL,traditional,持续下降,1,0.3551,0
大模型算法工程师,AI算法,2025-02,3,RL,traditional,持续下降,1,0.3661,0
大模型算法工程师,AI算法,2025-03,4,RL,traditional,持续下降,1,0.3419,0
大模型算法工程师,AI算法,2025-04,5,RL,traditional,持续下降,2,0.3584,1
大模型算法工程师,AI算法,2025-05,6,RL,traditional,持续下降,2,0.3052,1
大模型算法工程师,AI算法,2025-06,7,RL,traditional,持续下降,2,0.3048,1
大模型算法工程师,AI算法,2025-07,8,RL,traditional,持续下降,2,0.3295,1
大模型算法工程师,AI算法,2025-08,9,RL,traditional,持续下降,2,0.3192,1
大模型算法工程师,AI算法,2025-09,10,RL,traditional,持续下降,2,0.2937,1
大模型算法工程师,AI算法,2025-10,11,RL,traditional,持续下降,3,0.3126,1
大模型算法工程师,AI算法,2025-11,12,RL,traditional,持续下降,3,0.2887,1
大模型算法工程师,AI算法,2025-12,13,RL,traditional,持续下降,3,0.2950,1
大模型算法工程师,AI算法,2026-01,14,RL,traditional,持续下降,4,0.2798,1
大模型算法工程师,AI算法,2026-02,15,RL,traditional,持续下降,3,0.2709,1
大模型算法工程师,AI算法,2026-03,16,RL,traditional,持续下降,3,0.2476,1
大模型算法工程师,AI算法,2026-04,17,RL,traditional,持续下降,3,0.2565,1
大模型算法工程师,AI算法,2026-05,18,RL,traditional,持续下降,5,0.2533,1
大模型算法工程师,AI算法,2026-06,19,RL,traditional,持续下降,4,0.2481,1
大模型算法工程师,AI算法,2026-07,20,RL,traditional,持续下降,4,0.2266,1
大模型算法工程师,AI算法,2024-12,1,数据合成,traditional,持续下降,2,0.4090,1
大模型算法工程师,AI算法,2025-01,2,数据合成,traditional,持续下降,1,0.3932,0
大模型算法工程师,AI算法,2025-02,3,数据合成,traditional,持续下降,1,0.4051,0
大模型算法工程师,AI算法,2025-03,4,数据合成,traditional,持续下降,1,0.3596,0
大模型算法工程师,AI算法,2025-04,5,数据合成,traditional,持续下降,2,0.3671,1
大模型算法工程师,AI算法,2025-05,6,数据合成,traditional,持续下降,2,0.3676,1
大模型算法工程师,AI算法,2025-06,7,数据合成,traditional,持续下降,2,0.3446,1
大模型算法工程师,AI算法,2025-07,8,数据合成,traditional,持续下降,2,0.3397,1
大模型算法工程师,AI算法,2025-08,9,数据合成,traditional,持续下降,2,0.3217,1
大模型算法工程师,AI算法,2025-09,10,数据合成,traditional,持续下降,2,0.3376,1
大模型算法工程师,AI算法,2025-10,11,数据合成,traditional,持续下降,3,0.2852,1
大模型算法工程师,AI算法,2025-11,12,数据合成,traditional,持续下降,3,0.2852,1
大模型算法工程师,AI算法,2025-12,13,数据合成,traditional,持续下降,3,0.2882,1
大模型算法工程师,AI算法,2026-01,14,数据合成,traditional,持续下降,4,0.2579,1
大模型算法工程师,AI算法,2026-02,15,数据合成,traditional,持续下降,3,0.2539,1
大模型算法工程师,AI算法,2026-03,16,数据合成,traditional,持续下降,3,0.2299,1
大模型算法工程师,AI算法,2026-04,17,数据合成,traditional,持续下降,3,0.2475,1
大模型算法工程师,AI算法,2026-05,18,数据合成,traditional,持续下降,5,0.2259,1
